INTEGRATED ENERGY FLOW DATA
Metric, Units,Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec, Annual total, ,Description ,
system : building : zone_01 : envelope : windows : heat_loss : , GJ, 0.396012, 0.342111, 0.322934, 0.012796, 0.000000, 0.154932, 0.183727, 0.174958, 0.080950, 0.170470, 0.237121, 0.352008, 2.428020, , Contribution of windows to heating load
system : building : zone_01 : envelope : windows : net_flux : , GJ, 0.396012, 0.342111, 0.322934, 0.012796, 0.000000, 0.154932, 0.183727, 0.174958, 0.080950, 0.170470, 0.237121, 0.352008, 2.428020, , Contribution of windows to net heat flux
system : building : zone_01 : insolation : adverse : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Solar gains admitted through glazing that increase cooling loads
system : building : zone_01 : insolation : total : , GJ, 0.148673, 0.214700, 0.259275, 0.236015, 0.245203, 0.248391, 0.268409, 0.239590, 0.223854, 0.183757, 0.116659, 0.136263, 2.520788, , Solar gains admitted through glazing 
system : building : zone_01 : insolation : useful : , GJ, 0.148673, 0.214700, 0.259275, 0.012556, 0.000000, 0.000000, 0.000000, 0.000000, 0.001083, 0.131500, 0.114494, 0.136263, 1.018542, , Solar gains admitted through glazing that supplant heating loads
system : building : zone_01 : internal_gains : adverse : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Internal heat gains(convective + radiant) that increase cooling loads
system : building : zone_01 : internal_gains : total : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Internal heat gains(convective + radiant)
system : building : zone_01 : internal_gains : useful : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Internal heat gains(convective + radiant) that supplant heating loads
system : building : zone_01 : supplied_energy : cooling : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Zone net heat extraction 
system : building : zone_01 : supplied_energy : heating : , GJ, 1.695230, 1.120285, 0.848190, 0.024506, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.409469, 0.829734, 1.429572, 6.356985, , Zone net heat injection 
system : building : zone_01 : supplied_energy : net : , GJ, 1.695230, 1.120285, 0.848190, 0.024506, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.409469, 0.829734, 1.429572, 6.356985, , Zone net heat injection/extraction 
system : building : zone_01 : thermal_loads : cooling : total : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Total cooling load ( heat gain trough envelope +  ventilation and infiltration loads )
system : building : zone_01 : thermal_loads : heating : total : , GJ, 1.843903, 1.334985, 1.107465, 0.037062, 0.000000, 0.000000, 0.000000, 0.000000, 0.001083, 0.540969, 0.944228, 1.565834, 7.375527, , Total heating load ( heat loss trough envelope +  ventilation and infiltration loads )
system : building : zone_01 : thermal_loads : net_load : , GJ, 1.891534, 1.392382, 1.165649, 0.296984, 0.337343, 0.298741, 0.334798, 0.337725, 0.306652, 0.668893, 0.987400, 1.626582, 9.644681, , Net load ( heat gain/loss trough envelope +  ventilation and infiltration loads )
system : building : zone_02 : envelope : all_components : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Heat gained through all components of envelope
system : building : zone_02 : envelope : all_components : heat_loss : , GJ, 13.812402, 10.615876, 9.157907, 0.304589, 0.000000, 2.387612, 2.830382, 2.722728, 1.220340, 4.313390, 6.911936, 11.590593, 65.867754, , Heat lost through all components of envelope
system : building : zone_02 : envelope : all_components : net_flux : , GJ, 13.812402, 10.615876, 9.157907, 0.304589, 0.000000, 2.387612, 2.830382, 2.722728, 1.220340, 4.313390, 6.911936, 11.590593, 65.867754, , Net flux through all components of envelope
system : building : zone_02 : envelope : ceilings : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of ceilings to cooling load
system : building : zone_02 : envelope : ceilings : heat_loss : , GJ, -0.719378, -0.730243, -0.745700, -0.026920, 0.000000, -0.682679, -0.867844, -0.826530, -0.297594, -0.361942, -0.463305, -0.631308, -6.353442, , Contribution of Ceilings to heating load
system : building : zone_02 : envelope : ceilings : net_flux : , GJ, -0.719378, -0.730243, -0.745700, -0.026920, 0.000000, -0.682679, -0.867844, -0.826530, -0.297594, -0.361942, -0.463305, -0.631308, -6.353442, , Contribution of ceilings to net heat flux
system : building : zone_02 : envelope : floors : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of overhanging floors to cooling load
system : building : zone_02 : envelope : floors : heat_loss : , GJ, 1.410746, 1.668741, 1.920679, 0.066259, 0.000000, 2.062427, 2.619333, 2.401736, 0.900863, 1.044224, 1.218846, 1.379672, 16.693527, , Contribution of overhanging floors to heating load
system : building : zone_02 : envelope : floors : net_flux : , GJ, 1.410746, 1.668741, 1.920679, 0.066259, 0.000000, 2.062427, 2.619333, 2.401736, 0.900863, 1.044224, 1.218846, 1.379672, 16.693527, , Contribution of overhanging floors to net heat flux
system : building : zone_02 : envelope : foundation : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of foundation to cooling load
system : building : zone_02 : envelope : foundation : heat_loss : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of foundation to heating load
system : building : zone_02 : envelope : foundation : net_flux : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of foundation to net heat flux
system : building : zone_02 : envelope : infiltration : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of infiltration to cooling load
system : building : zone_02 : envelope : infiltration : heat_loss : , GJ, 6.452417, 4.564045, 3.760842, 0.137873, 0.000000, 0.489953, 0.561452, 0.530312, 0.250346, 1.289922, 2.334430, 4.914158, 25.285751, , Contribution of infiltration to heating load
system : building : zone_02 : envelope : infiltration : net_flux : , GJ, 6.452417, 4.564045, 3.760842, 0.137873, 0.000000, 0.489953, 0.561452, 0.530312, 0.250346, 1.289922, 2.334430, 4.914158, 25.285751, , Contribution of infiltration to heating load
system : building : zone_02 : envelope : walls : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of walls to cooling load
system : building : zone_02 : envelope : walls : heat_loss : , GJ, 4.212692, 3.028449, 2.277884, 0.050691, 0.000000, -0.255461, -0.367270, -0.204018, -0.041640, 1.335520, 2.372106, 3.792224, 16.201177, , Contribution of walls to heating load
system : building : zone_02 : envelope : walls : net_flux : , GJ, 4.212692, 3.028449, 2.277884, 0.050691, 0.000000, -0.255461, -0.367270, -0.204018, -0.041640, 1.335520, 2.372106, 3.792224, 16.201177, , Contribution of walls to net heat flux
